CAMPAÑA FINAL;MES;BASE;Altas;Ingresos
COS Fidelización Bogotá;1/04/2024;Tecnología;12; $ 3.196.531 
COS Fidelización Bogotá;1/05/2024;Tecnología;9; $ 2.311.797 
COS Fidelización Bogotá;1/06/2024;Tecnología;7; $ 1.915.584 
COS Fidelización Bogotá;1/07/2024;Tecnología;10; $ 2.568.600 
COS Fidelización Bogotá;1/08/2024;Tecnología;6; $ 1.500.000 
COS Fidelización Bogotá;1/09/2024;Tecnología;7; $ 1.695.891 
COS Fidelización Bogotá;1/10/2024;Tecnología;6; $ 1.620.000 
COS Fidelización Bogotá;1/11/2024;Tecnología;7; $ 1.800.000 
COS Fidelización Bogotá;1/12/2024;Tecnología;8; $ 2.100.000 
COS Fidelización Bogotá;1/01/2024;Terminales;0; $ -   
COS Fidelización Bogotá;1/02/2024;Terminales;0; $ -   
COS Fidelización Bogotá;1/03/2024;Terminales;0; $ -   
COS Fidelización Bogotá;1/04/2024;Terminales;0; $ -   
COS Fidelización Bogotá;1/05/2024;Terminales;0; $ -   
COS Fidelización Bogotá;1/06/2024;Terminales;0; $ -   
COS Fidelización Bogotá;1/07/2024;Terminales;0; $ -   
COS Fidelización Bogotá;1/09/2024;Terminales;2; $ 1.800.000 
COS Fidelización Bogotá;1/10/2024;Terminales;2; $ 1.800.000 
COS Fidelización Bogotá;1/11/2024;Terminales;2; $ 2.400.000 
COS Fidelización Bogotá;1/12/2024;Terminales;5; $ 5.400.000 
COS Fidelización Bogotá;1/01/2024;UG Fijo;83; $ 1.322.735 
COS Fidelización Bogotá;1/02/2024;UG Fijo;74; $ 1.175.856 
COS Fidelización Bogotá;1/03/2024;UG Fijo;82; $ 1.312.000 
COS Fidelización Bogotá;1/04/2024;UG Fijo;76; $ 1.210.440 
COS Fidelización Bogotá;1/05/2024;UG Fijo;54; $ 1.175.856 
COS Fidelización Bogotá;1/06/2024;UG Fijo;54; $ 1.175.856 
COS Fidelización Bogotá;1/07/2024;UG Fijo;83; $ 1.037.520 
COS Fidelización Bogotá;1/08/2024;UG Fijo;83; $ 1.037.520 
COS Fidelización Bogotá;1/09/2024;UG Fijo;83; $ 1.037.520 
COS Fidelización Bogotá;1/10/2024;UG Fijo;83; $ 1.320.000 
COS Fidelización Bogotá;1/11/2024;UG Fijo;83; $ 1.320.000 
COS Fidelización Bogotá;1/12/2024;UG Fijo;83; $ 1.320.000 
COS Fidelización Bogotá;1/04/2024;UG Móvil;0; $ -   
COS Fidelización Bogotá;1/01/2024;Ultra WiFi;263; $ 39.344.454 
COS Fidelización Bogotá;1/02/2024;Ultra WiFi;233; $ 34.922.329 
COS Fidelización Bogotá;1/03/2024;Ultra WiFi;260; $ 38.981.440 
COS Fidelización Bogotá;1/04/2024;Ultra WiFi;192; $ 28.768.775 
COS Fidelización Bogotá;1/05/2024;Ultra WiFi;139; $ 20.806.169 
COS Fidelización Bogotá;1/06/2024;Ultra WiFi;115; $ 17.240.255 
COS Fidelización Bogotá;1/07/2024;Ultra WiFi;154; $ 23.117.400 
COS Fidelización Bogotá;1/08/2024;Ultra WiFi;90; $ 13.500.000 
COS Fidelización Bogotá;1/09/2024;Ultra WiFi;93; $ 15.263.015 
COS Fidelización Bogotá;1/10/2024;Ultra WiFi;88; $ 14.580.000 
COS Fidelización Bogotá;1/11/2024;Ultra WiFi;98; $ 16.200.000 
COS Fidelización Bogotá;1/12/2024;Ultra WiFi;115; $ 18.900.000 
COS Masivo Bogotá;1/01/2024;Adicionales;2935; $ 51.136.505 
COS Masivo Bogotá;1/02/2024;Adicionales;2588; $ 45.090.724 
COS Masivo Bogotá;1/03/2024;Adicionales;1944; $ 33.870.312 
COS Masivo Bogotá;1/04/2024;Adicionales;1973; $ 34.375.579 
COS Masivo Bogotá;1/05/2024;Adicionales;2276; $ 39.654.748 
COS Masivo Bogotá;1/06/2024;Adicionales;2404; $ 41.884.892 
COS Masivo Bogotá;1/07/2024;Adicionales;2063; $ 35.943.649 
COS Masivo Bogotá;1/08/2024;Adicionales;1899; $ 33.086.277 
COS Masivo Bogotá;1/09/2024;Adicionales;1974; $ 34.393.002 
COS Masivo Bogotá;1/10/2024;Adicionales;2038; $ 35.508.074 
COS Masivo Bogotá;1/11/2024;Adicionales;1898; $ 33.068.854 
COS Masivo Bogotá;1/12/2024;Adicionales;1898; $ 33.068.854 
COS Masivo Bogotá;1/01/2024;Convergencia Fijo;77; $ -   
COS Masivo Bogotá;1/02/2024;Convergencia Fijo;70; $ -   
COS Masivo Bogotá;1/03/2024;Convergencia Fijo;69; $ -   
COS Masivo Bogotá;1/04/2024;Convergencia Fijo;72; $ -   
COS Masivo Bogotá;1/05/2024;Convergencia Fijo;74; $ -   
COS Masivo Bogotá;1/06/2024;Convergencia Fijo;64; $ -   
COS Masivo Bogotá;1/07/2024;Convergencia Fijo;50; $ -   
COS Masivo Bogotá;1/08/2024;Convergencia Fijo;51; $ -   
COS Masivo Bogotá;1/09/2024;Convergencia Fijo;51; $ -   
COS Masivo Bogotá;1/10/2024;Convergencia Fijo;55; $ -   
COS Masivo Bogotá;1/11/2024;Convergencia Fijo;45; $ -   
COS Masivo Bogotá;1/12/2024;Convergencia Fijo;45; $ -   
COS Masivo Bogotá;1/01/2024;Convergencia Móvil;59; $ -   
COS Masivo Bogotá;1/02/2024;Convergencia Móvil;56; $ -   
COS Masivo Bogotá;1/03/2024;Convergencia Móvil;57; $ -   
COS Masivo Bogotá;1/04/2024;Convergencia Móvil;61; $ -   
COS Masivo Bogotá;1/05/2024;Convergencia Móvil;64; $ -   
COS Masivo Bogotá;1/06/2024;Convergencia Móvil;28; $ -   
COS Masivo Bogotá;1/07/2024;Convergencia Móvil;30; $ -   
COS Masivo Bogotá;1/09/2024;Convergencia Móvil;30; $ -   
COS Masivo Bogotá;1/10/2024;Convergencia Móvil;45; $ -   
COS Masivo Bogotá;1/12/2024;Convergencia Móvil;26; $ -   
COS Masivo Bogotá;1/11/2024;Convergencia Móvil;27; $ -   
COS Masivo Bogotá;1/11/2024;Habilitador Internet;198; $ 18.915.967 
COS Masivo Bogotá;1/12/2024;Habilitador Internet;195; $ -   
COS Masivo Bogotá;1/01/2024;Línea Nueva;12; $ 402.240 
COS Masivo Bogotá;1/02/2024;Línea Nueva;10; $ 335.200 
COS Masivo Bogotá;1/03/2024;Línea Nueva;9; $ 301.680 
COS Masivo Bogotá;1/04/2024;Línea Nueva;9; $ 301.680 
COS Masivo Bogotá;1/05/2024;Línea Nueva;10; $ 335.200 
COS Masivo Bogotá;1/06/2024;Línea Nueva;9; $ 301.680 
COS Masivo Bogotá;1/07/2024;Línea Nueva;9; $ 301.680 
COS Masivo Bogotá;1/08/2024;Línea Nueva;8; $ 268.160 
COS Masivo Bogotá;1/09/2024;Línea Nueva;9; $ 301.680 
COS Masivo Bogotá;1/10/2024;Línea Nueva;7; $ 234.640 
COS Masivo Bogotá;1/11/2024;Línea Nueva;7; $ 234.640 
COS Masivo Bogotá;1/12/2024;Línea Nueva;8; $ 268.160 
COS Masivo Bogotá;1/01/2024;Migraciones;224; $ 7.508.480 
COS Masivo Bogotá;1/02/2024;Migraciones;221; $ 7.407.920 
COS Masivo Bogotá;1/03/2024;Migraciones;207; $ 6.938.640 
COS Masivo Bogotá;1/04/2024;Migraciones;213; $ 7.139.760 
COS Masivo Bogotá;1/05/2024;Migraciones;222; $ 7.441.440 
COS Masivo Bogotá;1/06/2024;Migraciones;198; $ 6.636.960 
COS Masivo Bogotá;1/07/2024;Migraciones;211; $ 7.072.720 
COS Masivo Bogotá;1/08/2024;Migraciones;208; $ 6.972.160 
COS Masivo Bogotá;1/09/2024;Migraciones;202; $ 6.771.040 
COS Masivo Bogotá;1/10/2024;Migraciones;163; $ 5.463.760 
COS Masivo Bogotá;1/11/2024;Migraciones;150; $ 5.028.000 
COS Masivo Bogotá;1/12/2024;Migraciones;169; $ 5.664.880 
COS Masivo Bogotá;1/01/2024;Portabilidad Pospago;233; $ 7.810.160 
COS Masivo Bogotá;1/02/2024;Portabilidad Pospago;214; $ 7.173.280 
COS Masivo Bogotá;1/03/2024;Portabilidad Pospago;212; $ 7.106.240 
COS Masivo Bogotá;1/04/2024;Portabilidad Pospago;218; $ 7.307.360 
COS Masivo Bogotá;1/05/2024;Portabilidad Pospago;228; $ 7.642.560 
COS Masivo Bogotá;1/06/2024;Portabilidad Pospago;204; $ 6.838.080 
COS Masivo Bogotá;1/07/2024;Portabilidad Pospago;218; $ 7.307.360 
COS Masivo Bogotá;1/08/2024;Portabilidad Pospago;213; $ 7.139.760 
COS Masivo Bogotá;1/09/2024;Portabilidad Pospago;208; $ 6.972.160 
COS Masivo Bogotá;1/10/2024;Portabilidad Pospago;168; $ 5.631.360 
COS Masivo Bogotá;1/11/2024;Portabilidad Pospago;155; $ 5.195.600 
COS Masivo Bogotá;1/12/2024;Portabilidad Pospago;174; $ 5.832.480 
COS Masivo Bogotá;1/01/2024;Servicios Fijo;616; $ 18.099.928 
COS Masivo Bogotá;1/02/2024;Servicios Fijo;587; $ 17.247.821 
COS Masivo Bogotá;1/03/2024;Servicios Fijo;478; $ 14.045.074 
COS Masivo Bogotá;1/04/2024;Servicios Fijo;506; $ 14.867.798 
COS Masivo Bogotá;1/05/2024;Servicios Fijo;506; $ 14.867.798 
COS Masivo Bogotá;1/06/2024;Servicios Fijo;395; $ 11.606.285 
COS Masivo Bogotá;1/07/2024;Servicios Fijo;261; $ 7.668.963 
COS Masivo Bogotá;1/08/2024;Servicios Fijo;233; $ 6.846.239 
COS Masivo Bogotá;1/09/2024;Servicios Fijo;218; $ 6.405.494 
COS Masivo Bogotá;1/10/2024;Servicios Fijo;300; $ 8.814.900 
COS Masivo Bogotá;1/11/2024;Servicios Fijo;292; $ 8.579.836 
COS Masivo Bogotá;1/12/2024;Servicios Fijo;275; $ 8.080.325 
COS Masivo Bogotá;1/01/2024;Tecnología;154; $ 40.004.749 
COS Masivo Bogotá;1/02/2024;Tecnología;134; $ 34.808.204 
COS Masivo Bogotá;1/03/2024;Tecnología;127; $ 33.054.437 
COS Masivo Bogotá;1/04/2024;Tecnología;81; $ 21.119.934 
COS Masivo Bogotá;1/05/2024;Tecnología;78; $ 20.228.220 
COS Masivo Bogotá;1/06/2024;Tecnología;78; $ 20.186.359 
COS Masivo Bogotá;1/07/2024;Tecnología;74; $ 19.305.792 
COS Masivo Bogotá;1/08/2024;Tecnología;66; $ 17.255.792 
COS Masivo Bogotá;1/09/2024;Tecnología;66; $ 17.255.792 
COS Masivo Bogotá;1/10/2024;Tecnología;66; $ 17.200.000 
COS Masivo Bogotá;1/11/2024;Tecnología;68; $ 17.700.000 
COS Masivo Bogotá;1/12/2024;Tecnología;69; $ 17.900.000 
COS Masivo Bogotá;1/01/2024;Terminales;106; $ 127.015.015 
COS Masivo Bogotá;1/02/2024;Terminales;99; $ 118.167.417 
COS Masivo Bogotá;1/03/2024;Terminales;105; $ 125.216.412 
COS Masivo Bogotá;1/04/2024;Terminales;105; $ 125.830.673 
COS Masivo Bogotá;1/05/2024;Terminales;122; $ 145.306.958 
COS Masivo Bogotá;1/06/2024;Terminales;110; $ 131.127.354 
COS Masivo Bogotá;1/07/2024;Terminales;111; $ 132.500.000 
COS Masivo Bogotá;1/08/2024;Terminales;111; $ 132.500.000 
COS Masivo Bogotá;1/09/2024;Terminales;111; $ 132.500.000 
COS Masivo Bogotá;1/10/2024;Terminales;109; $ 130.000.000 
COS Masivo Bogotá;1/11/2024;Terminales;109; $ 130.000.000 
COS Masivo Bogotá;1/12/2024;Terminales;123; $ 147.500.000 
COS Masivo Bogotá;1/01/2024;UG Fijo;681; $ 10.893.960 
COS Masivo Bogotá;1/02/2024;UG Fijo;594; $ 9.510.600 
COS Masivo Bogotá;1/03/2024;UG Fijo;583; $ 9.328.000 
COS Masivo Bogotá;1/04/2024;UG Fijo;584; $ 9.337.680 
COS Masivo Bogotá;1/05/2024;UG Fijo;584; $ 9.337.680 
COS Masivo Bogotá;1/06/2024;UG Fijo;584; $ 9.337.680 
COS Masivo Bogotá;1/07/2024;UG Fijo;583; $ 9.337.680 
COS Masivo Bogotá;1/08/2024;UG Fijo;446; $ 9.337.680 
COS Masivo Bogotá;1/09/2024;UG Fijo;446; $ 7.891.920 
COS Masivo Bogotá;1/10/2024;UG Fijo;446; $ 7.140.000 
COS Masivo Bogotá;1/11/2024;UG Fijo;446; $ 7.140.000 
COS Masivo Bogotá;1/12/2024;UG Fijo;446; $ 7.140.000 
COS Masivo Bogotá;1/01/2024;UG Móvil;369; $ 3.767.978 
COS Masivo Bogotá;1/02/2024;UG Móvil;337; $ 3.437.500 
COS Masivo Bogotá;1/03/2024;UG Móvil;343; $ 3.500.000 
COS Masivo Bogotá;1/04/2024;UG Móvil;351; $ 3.583.333 
COS Masivo Bogotá;1/05/2024;UG Móvil;351; $ 3.583.333 
COS Masivo Bogotá;1/06/2024;UG Móvil;351; $ 3.583.333 
COS Masivo Bogotá;1/07/2024;UG Móvil;539; $ 5.500.000 
COS Masivo Bogotá;1/08/2024;UG Móvil;514; $ 5.250.000 
COS Masivo Bogotá;1/09/2024;UG Móvil;514; $ 5.250.000 
COS Masivo Bogotá;1/10/2024;UG Móvil;514; $ 5.250.000 
COS Masivo Bogotá;1/11/2024;UG Móvil;514; $ 5.250.000 
COS Masivo Bogotá;1/12/2024;UG Móvil;514; $ 5.250.000 
COS Masivo Bogotá;1/01/2024;Ultra WiFi;2404; $ 360.042.741 
COS Masivo Bogotá;1/02/2024;Ultra WiFi;2092; $ 313.273.838 
COS Masivo Bogotá;1/03/2024;Ultra WiFi;1987; $ 297.489.934 
COS Masivo Bogotá;1/04/2024;Ultra WiFi;1269; $ 190.079.407 
COS Masivo Bogotá;1/05/2024;Ultra WiFi;1216; $ 182.053.976 
COS Masivo Bogotá;1/06/2024;Ultra WiFi;1213; $ 181.677.228 
COS Masivo Bogotá;1/07/2024;Ultra WiFi;1160; $ 173.752.129 
COS Masivo Bogotá;1/08/2024;Ultra WiFi;1037; $ 155.302.129 
COS Masivo Bogotá;1/09/2024;Ultra WiFi;942; $ 155.302.129 
COS Masivo Bogotá;1/10/2024;Ultra WiFi;939; $ 154.800.000 
COS Masivo Bogotá;1/11/2024;Ultra WiFi;966; $ 159.300.000 
COS Masivo Bogotá;1/12/2024;Ultra WiFi;977; $ 161.100.000 
COS Recuperación Bogotá;1/03/2024;Adicionales;0; $ -   
COS Recuperación Bogotá;1/04/2024;Adicionales;0; $ -   
COS Recuperación Bogotá;1/05/2024;Adicionales;0; $ -   
COS Recuperación Bogotá;1/06/2024;Adicionales;0; $ -   
COS Recuperación Bogotá;1/08/2024;Adicionales;0; $ -   
COS Recuperación Bogotá;1/12/2024;Adicionales;0; $ -   
COS Recuperación Bogotá;1/03/2024;Convergencia Fijo;0; $ -   
COS Recuperación Bogotá;1/04/2024;Convergencia Fijo;0; $ -   
COS Recuperación Bogotá;1/05/2024;Convergencia Fijo;0; $ -   
COS Recuperación Bogotá;1/06/2024;Convergencia Fijo;0; $ -   
COS Recuperación Bogotá;1/07/2024;Convergencia Fijo;0; $ -   
COS Recuperación Bogotá;1/08/2024;Convergencia Fijo;0; $ -   
COS Recuperación Bogotá;1/12/2024;Convergencia Fijo;0; $ -   
COS Recuperación Bogotá;1/04/2024;Convergencia Móvil;0; $ -   
COS Recuperación Bogotá;1/12/2024;Habilitador Internet;0; $ -   
COS Recuperación Bogotá;1/04/2024;Línea Nueva;0; $ -   
COS Recuperación Bogotá;1/04/2024;Migraciones;0; $ -   
COS Recuperación Bogotá;1/04/2024;Portabilidad Pospago;0; $ -   
COS Recuperación Bogotá;1/03/2024;Servicios Fijo;0; $ -   
COS Recuperación Bogotá;1/04/2024;Servicios Fijo;0; $ -   
COS Recuperación Bogotá;1/05/2024;Servicios Fijo;0; $ -   
COS Recuperación Bogotá;1/06/2024;Servicios Fijo;0; $ -   
COS Recuperación Bogotá;1/07/2024;Servicios Fijo;0; $ -   
COS Recuperación Bogotá;1/08/2024;Servicios Fijo;0; $ -   
COS Recuperación Bogotá;1/12/2024;Servicios Fijo;0; $ -   
COS Recuperación Bogotá;1/03/2024;Tecnología;0; $ -   
COS Recuperación Bogotá;1/04/2024;Tecnología;0; $ -   
COS Recuperación Bogotá;1/05/2024;Tecnología;0; $ -   
COS Recuperación Bogotá;1/06/2024;Tecnología;0; $ -   
COS Recuperación Bogotá;1/07/2024;Tecnología;0; $ -   
COS Recuperación Bogotá;1/12/2024;Tecnología;0; $ -   
COS Recuperación Bogotá;1/03/2024;Terminales;0; $ -   
COS Recuperación Bogotá;1/04/2024;Terminales;0; $ -   
COS Recuperación Bogotá;1/05/2024;Terminales;0; $ -   
COS Recuperación Bogotá;1/06/2024;Terminales;0; $ -   
COS Recuperación Bogotá;1/07/2024;Terminales;0; $ -   
COS Recuperación Bogotá;1/12/2024;Terminales;0; $ -   
COS Recuperación Bogotá;1/03/2024;UG Fijo;0; $ -   
COS Recuperación Bogotá;1/04/2024;UG Fijo;0; $ -   
COS Recuperación Bogotá;1/05/2024;UG Fijo;0; $ -   
COS Recuperación Bogotá;1/06/2024;UG Fijo;0; $ -   
COS Recuperación Bogotá;1/07/2024;UG Fijo;0; $ -   
COS Recuperación Bogotá;1/08/2024;UG Fijo;0; $ -   
COS Recuperación Bogotá;1/12/2024;UG Fijo;0; $ -   
COS Recuperación Bogotá;1/04/2024;UG Móvil;0; $ -   
COS Recuperación Bogotá;1/03/2024;Ultra WiFi;0; $ -   
COS Recuperación Bogotá;1/04/2024;Ultra WiFi;0; $ -   
COS Recuperación Bogotá;1/05/2024;Ultra WiFi;0; $ -   
COS Recuperación Bogotá;1/06/2024;Ultra WiFi;0; $ -   
COS Recuperación Bogotá;1/07/2024;Ultra WiFi;0; $ -   
COS Recuperación Bogotá;1/12/2024;Ultra WiFi;0; $ -   
COS Relaciones Prioritarias;1/03/2024;Convergencia Móvil;3; $ -   
COS Relaciones Prioritarias;1/03/2024;Línea Nueva;1; $ 33.520 
COS Relaciones Prioritarias;1/03/2024;Migraciones;12; $ 402.240 
COS Relaciones Prioritarias;1/03/2024;Portabilidad Pospago;12; $ 402.240 
COS Relaciones Prioritarias;1/03/2024;UG Móvil;0; $ -   
COS Segundo Anillo;1/01/2024;Adicionales;467; $ 8.136.541 
COS Segundo Anillo;1/02/2024;Adicionales;264; $ 4.599.672 
COS Segundo Anillo;1/03/2024;Adicionales;239; $ 4.164.097 
COS Segundo Anillo;1/04/2024;Adicionales;228; $ 3.972.444 
COS Segundo Anillo;1/05/2024;Adicionales;263; $ 4.582.249 
COS Segundo Anillo;1/06/2024;Adicionales;293; $ 5.104.939 
COS Segundo Anillo;1/07/2024;Adicionales;550; $ 9.582.650 
COS Segundo Anillo;1/08/2024;Adicionales;300; $ 5.226.900 
COS Segundo Anillo;1/09/2024;Adicionales;316; $ 5.505.668 
COS Segundo Anillo;1/10/2024;Adicionales;346; $ 6.028.358 
COS Segundo Anillo;1/11/2024;Adicionales;264; $ 4.599.672 
COS Segundo Anillo;1/12/2024;Adicionales;273; $ 4.756.479 
COS Segundo Anillo;1/01/2024;Convergencia Fijo;12; $ -   
COS Segundo Anillo;1/02/2024;Convergencia Fijo;7; $ -   
COS Segundo Anillo;1/03/2024;Convergencia Fijo;9; $ -   
COS Segundo Anillo;1/04/2024;Convergencia Fijo;8; $ -   
COS Segundo Anillo;1/05/2024;Convergencia Fijo;9; $ -   
COS Segundo Anillo;1/06/2024;Convergencia Fijo;7; $ -   
COS Segundo Anillo;1/07/2024;Convergencia Fijo;6; $ -   
COS Segundo Anillo;1/08/2024;Convergencia Fijo;5; $ -   
COS Segundo Anillo;1/09/2024;Convergencia Fijo;5; $ -   
COS Segundo Anillo;1/10/2024;Convergencia Fijo;7; $ -   
COS Segundo Anillo;1/11/2024;Convergencia Fijo;5; $ -   
COS Segundo Anillo;1/12/2024;Convergencia Fijo;5; $ -   
COS Segundo Anillo;1/02/2024;Convergencia Móvil;2; $ -   
COS Segundo Anillo;1/04/2024;Convergencia Móvil;4; $ -   
COS Segundo Anillo;1/05/2024;Convergencia Móvil;4; $ -   
COS Segundo Anillo;1/06/2024;Convergencia Móvil;2; $ -   
COS Segundo Anillo;1/07/2024;Convergencia Móvil;2; $ -   
COS Segundo Anillo;1/09/2024;Convergencia Móvil;2; $ -   
COS Segundo Anillo;1/10/2024;Convergencia Móvil;3; $ -   
COS Segundo Anillo;1/12/2024;Convergencia Móvil;2; $ -   
COS Segundo Anillo;1/11/2024;Convergencia Móvil;2; $ -   
COS Segundo Anillo;1/11/2024;Habilitador Internet;23; $ 2.197.309 
COS Segundo Anillo;1/12/2024;Habilitador Internet;23; $ -   
COS Segundo Anillo;1/02/2024;Línea Nueva;1; $ 33.520 
COS Segundo Anillo;1/04/2024;Línea Nueva;1; $ 33.520 
COS Segundo Anillo;1/05/2024;Línea Nueva;1; $ 33.520 
COS Segundo Anillo;1/06/2024;Línea Nueva;1; $ 33.520 
COS Segundo Anillo;1/07/2024;Línea Nueva;1; $ 33.520 
COS Segundo Anillo;1/08/2024;Línea Nueva;1; $ 33.520 
COS Segundo Anillo;1/09/2024;Línea Nueva;1; $ 33.520 
COS Segundo Anillo;1/10/2024;Línea Nueva;1; $ 33.520 
COS Segundo Anillo;1/11/2024;Línea Nueva;0; $ -   
COS Segundo Anillo;1/12/2024;Línea Nueva;0; $ -   
COS Segundo Anillo;1/02/2024;Migraciones;8; $ 268.160 
COS Segundo Anillo;1/04/2024;Migraciones;13; $ 435.760 
COS Segundo Anillo;1/05/2024;Migraciones;14; $ 469.280 
COS Segundo Anillo;1/06/2024;Migraciones;12; $ 402.240 
COS Segundo Anillo;1/07/2024;Migraciones;13; $ 435.760 
COS Segundo Anillo;1/08/2024;Migraciones;13; $ 435.760 
COS Segundo Anillo;1/09/2024;Migraciones;12; $ 402.240 
COS Segundo Anillo;1/10/2024;Migraciones;10; $ 335.200 
COS Segundo Anillo;1/11/2024;Migraciones;9; $ 301.680 
COS Segundo Anillo;1/12/2024;Migraciones;10; $ 335.200 
COS Segundo Anillo;1/02/2024;Portabilidad Pospago;8; $ 268.160 
COS Segundo Anillo;1/04/2024;Portabilidad Pospago;13; $ 435.760 
COS Segundo Anillo;1/05/2024;Portabilidad Pospago;14; $ 469.280 
COS Segundo Anillo;1/06/2024;Portabilidad Pospago;12; $ 402.240 
COS Segundo Anillo;1/07/2024;Portabilidad Pospago;13; $ 435.760 
COS Segundo Anillo;1/08/2024;Portabilidad Pospago;13; $ 435.760 
COS Segundo Anillo;1/09/2024;Portabilidad Pospago;13; $ 435.760 
COS Segundo Anillo;1/10/2024;Portabilidad Pospago;10; $ 335.200 
COS Segundo Anillo;1/11/2024;Portabilidad Pospago;10; $ 335.200 
COS Segundo Anillo;1/12/2024;Portabilidad Pospago;11; $ 368.720 
COS Segundo Anillo;1/01/2024;Servicios Fijo;98; $ 2.879.534 
COS Segundo Anillo;1/02/2024;Servicios Fijo;60; $ 1.762.980 
COS Segundo Anillo;1/03/2024;Servicios Fijo;59; $ 1.733.597 
COS Segundo Anillo;1/04/2024;Servicios Fijo;58; $ 1.704.214 
COS Segundo Anillo;1/05/2024;Servicios Fijo;58; $ 1.704.214 
COS Segundo Anillo;1/06/2024;Servicios Fijo;102; $ 2.997.066 
COS Segundo Anillo;1/07/2024;Servicios Fijo;120; $ 3.525.960 
COS Segundo Anillo;1/08/2024;Servicios Fijo;132; $ 3.878.556 
COS Segundo Anillo;1/09/2024;Servicios Fijo;132; $ 3.878.556 
COS Segundo Anillo;1/10/2024;Servicios Fijo;162; $ 4.760.046 
COS Segundo Anillo;1/11/2024;Servicios Fijo;159; $ 4.671.897 
COS Segundo Anillo;1/12/2024;Servicios Fijo;90; $ 2.644.470 
COS Segundo Anillo;1/01/2024;Tecnología;10; $ 2.673.941 
COS Segundo Anillo;1/02/2024;Tecnología;5; $ 1.232.553 
COS Segundo Anillo;1/03/2024;Tecnología;7; $ 1.750.745 
COS Segundo Anillo;1/04/2024;Tecnología;13; $ 3.287.860 
COS Segundo Anillo;1/05/2024;Tecnología;15; $ 3.883.818 
COS Segundo Anillo;1/06/2024;Tecnología;15; $ 4.010.181 
COS Segundo Anillo;1/07/2024;Tecnología;15; $ 4.010.181 
COS Segundo Anillo;1/08/2024;Tecnología;14; $ 3.549.576 
COS Segundo Anillo;1/09/2024;Tecnología;14; $ 3.549.576 
COS Segundo Anillo;1/10/2024;Tecnología;13; $ 3.480.356 
COS Segundo Anillo;1/11/2024;Tecnología;13; $ 3.480.356 
COS Segundo Anillo;1/12/2024;Tecnología;15; $ 3.960.000 
COS Segundo Anillo;1/01/2024;Terminales;0; $ -   
COS Segundo Anillo;1/02/2024;Terminales;0; $ -   
COS Segundo Anillo;1/03/2024;Terminales;3; $ 3.052.895 
COS Segundo Anillo;1/04/2024;Terminales;7; $ 8.911.287 
COS Segundo Anillo;1/05/2024;Terminales;10; $ 11.433.990 
COS Segundo Anillo;1/06/2024;Terminales;8; $ 9.480.185 
COS Segundo Anillo;1/07/2024;Terminales;9; $ 11.353.792 
COS Segundo Anillo;1/08/2024;Terminales;10; $ 11.650.320 
COS Segundo Anillo;1/09/2024;Terminales;9; $ 10.329.170 
COS Segundo Anillo;1/10/2024;Terminales;13; $ 15.019.150 
COS Segundo Anillo;1/11/2024;Terminales;13; $ 15.019.150 
COS Segundo Anillo;1/12/2024;Terminales;17; $ 20.040.000 
COS Segundo Anillo;1/01/2024;UG Fijo;108; $ 1.733.711 
COS Segundo Anillo;1/02/2024;UG Fijo;61; $ 971.119 
COS Segundo Anillo;1/03/2024;UG Fijo;72; $ 1.152.000 
COS Segundo Anillo;1/04/2024;UG Fijo;67; $ 1.079.021 
COS Segundo Anillo;1/05/2024;UG Fijo;67; $ 1.079.021 
COS Segundo Anillo;1/06/2024;UG Fijo;67; $ 1.079.021 
COS Segundo Anillo;1/07/2024;UG Fijo;67; $ 1.079.021 
COS Segundo Anillo;1/08/2024;UG Fijo;67; $ 1.079.021 
COS Segundo Anillo;1/09/2024;UG Fijo;67; $ 1.079.021 
COS Segundo Anillo;1/10/2024;UG Fijo;67; $ 1.079.040 
COS Segundo Anillo;1/11/2024;UG Fijo;67; $ 1.079.040 
COS Segundo Anillo;1/12/2024;UG Fijo;67; $ 1.079.040 
COS Segundo Anillo;1/02/2024;UG Móvil;13; $ 135.000 
COS Segundo Anillo;1/04/2024;UG Móvil;0; $ -   
COS Segundo Anillo;1/05/2024;UG Móvil;0; $ -   
COS Segundo Anillo;1/06/2024;UG Móvil;0; $ -   
COS Segundo Anillo;1/07/2024;UG Móvil;881; $ 9.000.000 
COS Segundo Anillo;1/08/2024;UG Móvil;0; $ -   
COS Segundo Anillo;1/09/2024;UG Móvil;0; $ -   
COS Segundo Anillo;1/10/2024;UG Móvil;0; $ -   
COS Segundo Anillo;1/11/2024;UG Móvil;0; $ -   
COS Segundo Anillo;1/12/2024;UG Móvil;0; $ -   
COS Segundo Anillo;1/01/2024;Ultra WiFi;161; $ 24.065.472 
COS Segundo Anillo;1/02/2024;Ultra WiFi;74; $ 11.092.975 
COS Segundo Anillo;1/03/2024;Ultra WiFi;105; $ 15.756.708 
COS Segundo Anillo;1/04/2024;Ultra WiFi;198; $ 29.590.740 
COS Segundo Anillo;1/05/2024;Ultra WiFi;233; $ 34.954.363 
COS Segundo Anillo;1/06/2024;Ultra WiFi;241; $ 36.091.628 
COS Segundo Anillo;1/07/2024;Ultra WiFi;241; $ 36.091.628 
COS Segundo Anillo;1/08/2024;Ultra WiFi;213; $ 31.946.181 
COS Segundo Anillo;1/09/2024;Ultra WiFi;194; $ 31.946.181 
COS Segundo Anillo;1/10/2024;Ultra WiFi;190; $ 31.323.204 
